mid,value,ts
166928,290000,2013-04-02D11:59:59.000000000
166928,220000,2013-04-02D12:59:59.000000000
166928,360000,2013-04-02D13:59:59.000000000
166928,220000,2013-04-02D14:59:59.000000000
166928,2020000,2013-04-02D15:59:59.000000000
166928,920000,2013-04-02D16:59:59.000000000
166928,210000,2013-04-02D17:59:59.000000000
166928,350000,2013-04-02D18:59:59.000000000
166928,220000,2013-04-02D19:59:59.000000000
166928,360000,2013-04-02D20:59:59.000000000
166928,430000,2013-04-02D21:59:59.000000000
166928,310000,2013-04-02D22:59:59.000000000
166928,250000,2013-04-02D23:59:59.000000000
153094,1510000,2013-04-02D00:59:59.000000000
153094,1510000,2013-04-02D01:59:59.000000000
153094,1450000,2013-04-02D02:59:59.000000000
153094,1740000,2013-04-02D03:59:59.000000000
153094,1930000,2013-04-02D04:59:59.000000000
153094,1980000,2013-04-02D05:59:59.000000000
153094,1720000,2013-04-02D06:59:59.000000000
153094,1790000,2013-04-02D07:59:59.000000000
153094,1250000,2013-04-02D08:59:59.000000000
153094,1590000,2013-04-02D09:59:59.000000000
153094,3200000,2013-04-02D10:59:59.000000000
153094,2430000,2013-04-02D11:59:59.000000000
153094,1940000,2013-04-02D12:59:59.000000000
153094,1710000,2013-04-02D13:59:59.000000000
153094,1960000,2013-04-02D14:59:59.000000000
153094,1870000,2013-04-02D15:59:59.000000000
153094,2450000,2013-04-02D16:59:59.000000000
153094,2070000,2013-04-02D17:59:59.000000000
153094,1660000,2013-04-02D18:59:59.000000000
153094,2320000,2013-04-02D19:59:59.000000000
153094,3280000,2013-04-02D20:59:59.000000000
153094,3820000,2013-04-02D21:59:59.000000000
153094,2300000,2013-04-02D22:59:59.000000000
153094,2430000,2013-04-02D23:59:59.000000000
196892,690000,2013-04-02D00:59:59.000000000
196892,430000,2013-04-02D01:59:59.000000000
196892,400000,2013-04-02D02:59:59.000000000
196892,410000,2013-04-02D03:59:59.000000000
196892,390000,2013-04-02D04:59:59.000000000
196892,440000,2013-04-02D05:59:59.000000000
196892,590000,2013-04-02D06:59:59.000000000
196892,540000,2013-04-02D07:59:59.000000000
196892,340000,2013-04-02D08:59:59.000000000
196892,290000,2013-04-02D09:59:59.000000000
196892,360000,2013-04-02D10:59:59.000000000
196892,410000,2013-04-02D11:59:59.000000000
196892,610000,2013-04-02D12:59:59.000000000
196892,340000,2013-04-02D13:59:59.000000000
196892,240000,2013-04-02D14:59:59.000000000
196892,300000,2013-04-02D15:59:59.000000000
196892,510000,2013-04-02D16:59:59.000000000
196892,890000,2013-04-02D17:59:59.000000000
196892,780000,2013-04-02D18:59:59.000000000
196892,1080000,2013-04-02D19:59:59.000000000
196892,1520000,2013-04-02D20:59:59.000000000
196892,3990000,2013-04-02D21:59:59.000000000
196892,3980000,2013-04-02D22:59:59.000000000
196892,680000,2013-04-02D23:59:59.000000000
167672,320000,2013-04-05D00:59:59.000000000
167672,370000,2013-04-05D01:59:59.000000000
167672,360000,2013-04-05D02:59:59.000000000
167672,350000,2013-04-05D03:59:59.000000000
167672,520000,2013-04-05D04:59:59.000000000
167672,480000,2013-04-05D05:59:59.000000000
167672,430000,2013-04-05D06:59:59.000000000
167672,250000,2013-04-05D07:59:59.000000000
167672,200000,2013-04-05D08:59:59.000000000
167672,250000,2013-04-05D09:59:59.000000000
167672,250000,2013-04-05D10:59:59.000000000
167672,220000,2013-04-05D11:59:59.000000000
167672,290000,2013-04-05D12:59:59.000000000
167672,220000,2013-04-05D13:59:59.000000000
167672,250000,2013-04-05D14:59:59.000000000
167672,250000,2013-04-05D15:59:59.000000000
167672,330000,2013-04-05D16:59:59.000000000
167672,360000,2013-04-05D17:59:59.000000000
167672,350000,2013-04-05D18:59:59.000000000
167672,380000,2013-04-05D19:59:59.000000000
167672,400000,2013-04-05D20:59:59.000000000
167672,370000,2013-04-05D21:59:59.000000000
167672,440000,2013-04-05D22:59:59.000000000
167672,290000,2013-04-05D23:59:59.000000000
167487,160000,2013-04-05D00:59:59.000000000
167487,170000,2013-04-05D01:59:59.000000000
167487,170000,2013-04-05D02:59:59.000000000
167487,270000,2013-04-05D03:59:59.000000000
167487,150000,2013-04-05D04:59:59.000000000
167487,340000,2013-04-05D05:59:59.000000000
167487,1680000,2013-04-05D06:59:59.000000000
167487,790000,2013-04-05D07:59:59.000000000
167487,160000,2013-04-05D08:59:59.000000000
167487,210000,2013-04-05D09:59:59.000000000
167487,200000,2013-04-05D10:59:59.000000000
167487,200000,2013-04-05D11:59:59.000000000
167487,160000,2013-04-05D12:59:59.000000000
167487,210000,2013-04-05D13:59:59.000000000
167487,240000,2013-04-05D14:59:59.000000000
167487,580000,2013-04-05D15:59:59.000000000
167487,220000,2013-04-05D16:59:59.000000000
167487,290000,2013-04-05D17:59:59.000000000
167487,820000,2013-04-05D18:59:59.000000000
167487,720000,2013-04-05D19:59:59.000000000
167487,830000,2013-04-05D20:59:59.000000000
167487,870000,2013-04-05D21:59:59.000000000
167487,590000,2013-04-05D22:59:59.000000000
167487,180000,2013-04-05D23:59:59.000000000
166928,280000,2013-04-05D00:59:59.000000000
166928,240000,2013-04-05D01:59:59.000000000
166928,200000,2013-04-05D02:59:59.000000000
166928,330000,2013-04-05D03:59:59.000000000
166928,230000,2013-04-05D04:59:59.000000000
166928,230000,2013-04-05D05:59:59.000000000
166928,500000,2013-04-05D06:59:59.000000000
166928,260000,2013-04-05D07:59:59.000000000
166928,250000,2013-04-05D08:59:59.000000000
166928,280000,2013-04-05D09:59:59.000000000
166928,190000,2013-04-05D10:59:59.000000000
166928,290000,2013-04-05D11:59:59.000000000
166928,250000,2013-04-05D12:59:59.000000000
166928,190000,2013-04-05D13:59:59.000000000
166928,350000,2013-04-05D14:59:59.000000000
166928,170000,2013-04-05D15:59:59.000000000
166928,2500000,2013-04-05D16:59:59.000000000
166928,2960000,2013-04-05D17:59:59.000000000
166928,530000,2013-04-05D18:59:59.000000000
166928,370000,2013-04-05D19:59:59.000000000
166928,370000,2013-04-05D20:59:59.000000000
166928,350000,2013-04-05D21:59:59.000000000
166928,430000,2013-04-05D22:59:59.000000000
166928,260000,2013-04-05D23:59:59.000000000
196892,560000,2013-04-05D00:59:59.000000000
196892,330000,2013-04-05D01:59:59.000000000
196892,660000,2013-04-05D02:59:59.000000000
196892,510000,2013-04-05D03:59:59.000000000
196892,410000,2013-04-05D04:59:59.000000000
196892,410000,2013-04-05D05:59:59.000000000
196892,400000,2013-04-05D06:59:59.000000000
196892,710000,2013-04-05D07:59:59.000000000
196892,370000,2013-04-05D08:59:59.000000000
196892,280000,2013-04-05D09:59:59.000000000
196892,580000,2013-04-05D10:59:59.000000000
196892,350000,2013-04-05D11:59:59.000000000
196892,760000,2013-04-05D12:59:59.000000000
196892,380000,2013-04-05D13:59:59.000000000
196892,290000,2013-04-05D14:59:59.000000000
196892,500000,2013-04-05D15:59:59.000000000
196892,340000,2013-04-05D16:59:59.000000000
196892,320000,2013-04-05D17:59:59.000000000
196892,660000,2013-04-05D18:59:59.000000000
196892,700000,2013-04-05D19:59:59.000000000
196892,900000,2013-04-05D20:59:59.000000000
196892,970000,2013-04-05D21:59:59.000000000
196892,780000,2013-04-05D22:59:59.000000000
196892,780000,2013-04-05D23:59:59.000000000
153094,1160000,2013-04-05D00:59:59.000000000
153094,1210000,2013-04-05D01:59:59.000000000
153094,1630000,2013-04-05D02:59:59.000000000
153094,1420000,2013-04-05D03:59:59.000000000
153094,1330000,2013-04-05D04:59:59.000000000
153094,1980000,2013-04-05D05:59:59.000000000
153094,1670000,2013-04-05D06:59:59.000000000
153094,1540000,2013-04-05D07:59:59.000000000
153094,1720000,2013-04-05D08:59:59.000000000
153094,1280000,2013-04-05D09:59:59.000000000
153094,1370000,2013-04-05D10:59:59.000000000
153094,1290000,2013-04-05D11:59:59.000000000
153094,970000,2013-04-05D12:59:59.000000000
153094,1070000,2013-04-05D13:59:59.000000000
153094,1310000,2013-04-05D14:59:59.000000000
153094,4720000,2013-04-05D15:59:59.000000000
153094,3110000,2013-04-05D16:59:59.000000000
153094,2080000,2013-04-05D17:59:59.000000000
153094,2560000,2013-04-05D18:59:59.000000000
153094,3580000,2013-04-05D19:59:59.000000000
153094,3030000,2013-04-05D20:59:59.000000000
153094,2300000,2013-04-05D21:59:59.000000000
153094,2120000,2013-04-05D22:59:59.000000000
153094,1380000,2013-04-05D23:59:59.000000000
167672,260000,2013-04-04D00:59:59.000000000
167672,230000,2013-04-04D01:59:59.000000000
167672,310000,2013-04-04D02:59:59.000000000
167672,280000,2013-04-04D03:59:59.000000000
167672,390000,2013-04-04D04:59:59.000000000
167672,440000,2013-04-04D05:59:59.000000000
167672,370000,2013-04-04D06:59:59.000000000
167672,220000,2013-04-04D07:59:59.000000000
167672,250000,2013-04-04D08:59:59.000000000
167672,260000,2013-04-04D09:59:59.000000000
167672,280000,2013-04-04D10:59:59.000000000
167672,300000,2013-04-04D11:59:59.000000000
167672,250000,2013-04-04D12:59:59.000000000
167672,250000,2013-04-04D13:59:59.000000000
167672,230000,2013-04-04D14:59:59.000000000
167672,250000,2013-04-04D15:59:59.000000000
167672,380000,2013-04-04D16:59:59.000000000
167672,310000,2013-04-04D17:59:59.000000000
167672,340000,2013-04-04D18:59:59.000000000
167672,550000,2013-04-04D19:59:59.000000000
167672,460000,2013-04-04D20:59:59.000000000
167672,460000,2013-04-04D21:59:59.000000000
167672,430000,2013-04-04D22:59:59.000000000
167672,380000,2013-04-04D23:59:59.000000000
167487,140000,2013-04-04D00:59:59.000000000
167487,170000,2013-04-04D01:59:59.000000000
167487,160000,2013-04-04D02:59:59.000000000
167487,270000,2013-04-04D03:59:59.000000000
167487,290000,2013-04-04D04:59:59.000000000
167487,560000,2013-04-04D05:59:59.000000000
167487,470000,2013-04-04D06:59:59.000000000
167487,410000,2013-04-04D07:59:59.000000000
167487,450000,2013-04-04D08:59:59.000000000
167487,220000,2013-04-04D09:59:59.000000000
167487,210000,2013-04-04D10:59:59.000000000
167487,230000,2013-04-04D11:59:59.000000000
167487,220000,2013-04-04D12:59:59.000000000
167487,140000,2013-04-04D13:59:59.000000000
167487,250000,2013-04-04D14:59:59.000000000
167487,680000,2013-04-04D15:59:59.000000000
167487,430000,2013-04-04D16:59:59.000000000
167487,490000,2013-04-04D17:59:59.000000000
167487,620000,2013-04-04D18:59:59.000000000
167487,950000,2013-04-04D19:59:59.000000000
167487,690000,2013-04-04D20:59:59.000000000
167487,660000,2013-04-04D21:59:59.000000000
167487,510000,2013-04-04D22:59:59.000000000
167487,150000,2013-04-04D23:59:59.000000000
166928,360000,2013-04-04D00:59:59.000000000
166928,220000,2013-04-04D01:59:59.000000000
166928,280000,2013-04-04D02:59:59.000000000
166928,290000,2013-04-04D03:59:59.000000000
166928,190000,2013-04-04D04:59:59.000000000
166928,400000,2013-04-04D05:59:59.000000000
166928,530000,2013-04-04D06:59:59.000000000
166928,220000,2013-04-04D07:59:59.000000000
166928,310000,2013-04-04D08:59:59.000000000
166928,240000,2013-04-04D09:59:59.000000000
166928,250000,2013-04-04D10:59:59.000000000
166928,320000,2013-04-04D11:59:59.000000000
166928,220000,2013-04-04D12:59:59.000000000
166928,210000,2013-04-04D13:59:59.000000000
166928,290000,2013-04-04D14:59:59.000000000
166928,280000,2013-04-04D15:59:59.000000000
166928,490000,2013-04-04D16:59:59.000000000
166928,530000,2013-04-04D17:59:59.000000000
166928,410000,2013-04-04D18:59:59.000000000
166928,410000,2013-04-04D19:59:59.000000000
166928,520000,2013-04-04D20:59:59.000000000
166928,450000,2013-04-04D21:59:59.000000000
166928,360000,2013-04-04D22:59:59.000000000
166928,190000,2013-04-04D23:59:59.000000000
153094,1690000,2013-04-04D00:59:59.000000000
153094,1320000,2013-04-04D01:59:59.000000000
153094,1420000,2013-04-04D02:59:59.000000000
153094,1330000,2013-04-04D03:59:59.000000000
153094,1400000,2013-04-04D04:59:59.000000000
153094,1550000,2013-04-04D05:59:59.000000000
153094,2040000,2013-04-04D06:59:59.000000000
153094,2230000,2013-04-04D07:59:59.000000000
153094,1180000,2013-04-04D08:59:59.000000000
153094,1220000,2013-04-04D09:59:59.000000000
153094,1170000,2013-04-04D10:59:59.000000000
153094,1230000,2013-04-04D11:59:59.000000000
153094,930000,2013-04-04D12:59:59.000000000
153094,1120000,2013-04-04D13:59:59.000000000
153094,1350000,2013-04-04D14:59:59.000000000
153094,1390000,2013-04-04D15:59:59.000000000
153094,2520000,2013-04-04D16:59:59.000000000
153094,1790000,2013-04-04D17:59:59.000000000
153094,5110000,2013-04-04D18:59:59.000000000
153094,3480000,2013-04-04D19:59:59.000000000
153094,2270000,2013-04-04D20:59:59.000000000
153094,2020000,2013-04-04D21:59:59.000000000
153094,1630000,2013-04-04D22:59:59.000000000
153094,1220000,2013-04-04D23:59:59.000000000
196892,600000,2013-04-04D00:59:59.000000000
196892,340000,2013-04-04D01:59:59.000000000
196892,520000,2013-04-04D02:59:59.000000000
196892,440000,2013-04-04D03:59:59.000000000
196892,430000,2013-04-04D04:59:59.000000000
196892,520000,2013-04-04D05:59:59.000000000
196892,350000,2013-04-04D06:59:59.000000000
196892,550000,2013-04-04D07:59:59.000000000
196892,400000,2013-04-04D08:59:59.000000000
196892,400000,2013-04-04D09:59:59.000000000
196892,430000,2013-04-04D10:59:59.000000000
196892,360000,2013-04-04D11:59:59.000000000
196892,490000,2013-04-04D12:59:59.000000000
196892,330000,2013-04-04D13:59:59.000000000
196892,330000,2013-04-04D14:59:59.000000000
196892,320000,2013-04-04D15:59:59.000000000
196892,500000,2013-04-04D16:59:59.000000000
196892,390000,2013-04-04D17:59:59.000000000
196892,340000,2013-04-04D18:59:59.000000000
196892,520000,2013-04-04D19:59:59.000000000
196892,320000,2013-04-04D20:59:59.000000000
196892,440000,2013-04-04D21:59:59.000000000
196892,430000,2013-04-04D22:59:59.000000000
196892,320000,2013-04-04D23:59:59.000000000
167487,150000,2013-04-03D00:59:59.000000000
167487,170000,2013-04-03D01:59:59.000000000
167487,230000,2013-04-03D02:59:59.000000000
167487,270000,2013-04-03D03:59:59.000000000
167487,300000,2013-04-03D04:59:59.000000000
167487,600000,2013-04-03D05:59:59.000000000
167487,440000,2013-04-03D06:59:59.000000000
167487,410000,2013-04-03D07:59:59.000000000
167487,360000,2013-04-03D08:59:59.000000000
167487,200000,2013-04-03D09:59:59.000000000
167487,640000,2013-04-03D10:59:59.000000000
167487,400000,2013-04-03D11:59:59.000000000
167487,320000,2013-04-03D12:59:59.000000000
167487,140000,2013-04-03D13:59:59.000000000
167487,90000,2013-04-03D14:59:59.000000000
167487,430000,2013-04-03D15:59:59.000000000
167487,310000,2013-04-03D16:59:59.000000000
167487,320000,2013-04-03D17:59:59.000000000
167487,590000,2013-04-03D18:59:59.000000000
167487,640000,2013-04-03D19:59:59.000000000
167487,390000,2013-04-03D20:59:59.000000000
167487,190000,2013-04-03D21:59:59.000000000
167487,220000,2013-04-03D22:59:59.000000000
167487,150000,2013-04-03D23:59:59.000000000
167672,250000,2013-04-03D00:59:59.000000000
167672,250000,2013-04-03D01:59:59.000000000
167672,310000,2013-04-03D02:59:59.000000000
167672,290000,2013-04-03D03:59:59.000000000
167672,430000,2013-04-03D04:59:59.000000000
167672,430000,2013-04-03D05:59:59.000000000
167672,350000,2013-04-03D06:59:59.000000000
167672,220000,2013-04-03D07:59:59.000000000
167672,290000,2013-04-03D08:59:59.000000000
167672,250000,2013-04-03D09:59:59.000000000
167672,310000,2013-04-03D10:59:59.000000000
167672,280000,2013-04-03D11:59:59.000000000
167672,290000,2013-04-03D12:59:59.000000000
167672,260000,2013-04-03D13:59:59.000000000
167672,230000,2013-04-03D14:59:59.000000000
167672,260000,2013-04-03D15:59:59.000000000
167672,480000,2013-04-03D16:59:59.000000000
167672,1540000,2013-04-03D17:59:59.000000000
167672,1210000,2013-04-03D18:59:59.000000000
167672,1160000,2013-04-03D19:59:59.000000000
167672,750000,2013-04-03D20:59:59.000000000
167672,610000,2013-04-03D21:59:59.000000000
167672,360000,2013-04-03D22:59:59.000000000
167672,220000,2013-04-03D23:59:59.000000000
166928,280000,2013-04-03D00:59:59.000000000
166928,270000,2013-04-03D01:59:59.000000000
166928,290000,2013-04-03D02:59:59.000000000
166928,250000,2013-04-03D03:59:59.000000000
166928,210000,2013-04-03D04:59:59.000000000
166928,310000,2013-04-03D05:59:59.000000000
166928,400000,2013-04-03D06:59:59.000000000
166928,260000,2013-04-03D07:59:59.000000000
166928,300000,2013-04-03D08:59:59.000000000
166928,280000,2013-04-03D09:59:59.000000000
166928,310000,2013-04-03D10:59:59.000000000
166928,270000,2013-04-03D11:59:59.000000000
166928,290000,2013-04-03D12:59:59.000000000
166928,320000,2013-04-03D13:59:59.000000000
166928,220000,2013-04-03D14:59:59.000000000
166928,1190000,2013-04-03D15:59:59.000000000
166928,900000,2013-04-03D16:59:59.000000000
166928,3220000,2013-04-03D17:59:59.000000000
166928,580000,2013-04-03D18:59:59.000000000
166928,370000,2013-04-03D19:59:59.000000000
166928,300000,2013-04-03D20:59:59.000000000
166928,400000,2013-04-03D21:59:59.000000000
166928,330000,2013-04-03D22:59:59.000000000
166928,170000,2013-04-03D23:59:59.000000000
167672,220000,2013-03-31D00:59:59.000000000
167672,240000,2013-03-31D01:59:59.000000000
167672,280000,2013-03-31D02:59:59.000000000
167672,220000,2013-03-31D03:59:59.000000000
167672,270000,2013-03-31D04:59:59.000000000
167672,220000,2013-03-31D05:59:59.000000000
167672,270000,2013-03-31D06:59:59.000000000
167672,410000,2013-03-31D07:59:59.000000000
167672,360000,2013-03-31D08:59:59.000000000
167672,860000,2013-03-31D09:59:59.000000000
167672,720000,2013-03-31D10:59:59.000000000
167672,420000,2013-03-31D11:59:59.000000000
167672,400000,2013-03-31D12:59:59.000000000
167672,330000,2013-03-31D13:59:59.000000000
167672,310000,2013-03-31D14:59:59.000000000
167672,260000,2013-03-31D15:59:59.000000000
167672,330000,2013-03-31D16:59:59.000000000
167672,310000,2013-03-31D17:59:59.000000000
167487,130000,2013-03-31D00:59:59.000000000
167487,120000,2013-03-31D01:59:59.000000000
167487,120000,2013-03-31D02:59:59.000000000
167487,130000,2013-03-31D03:59:59.000000000
167487,130000,2013-03-31D04:59:59.000000000
167487,130000,2013-03-31D05:59:59.000000000
167487,110000,2013-03-31D06:59:59.000000000
167487,150000,2013-03-31D07:59:59.000000000
167487,540000,2013-03-31D08:59:59.000000000
167487,630000,2013-03-31D09:59:59.000000000
167487,170000,2013-03-31D10:59:59.000000000
167487,90000,2013-03-31D11:59:59.000000000
167487,80000,2013-03-31D12:59:59.000000000
167487,90000,2013-03-31D13:59:59.000000000
167487,570000,2013-03-31D14:59:59.000000000
167487,650000,2013-03-31D15:59:59.000000000
167487,450000,2013-03-31D16:59:59.000000000
167487,370000,2013-03-31D17:59:59.000000000
166928,370000,2013-03-31D00:59:59.000000000
166928,360000,2013-03-31D01:59:59.000000000
166928,340000,2013-03-31D02:59:59.000000000
166928,270000,2013-03-31D03:59:59.000000000
166928,260000,2013-03-31D04:59:59.000000000
166928,330000,2013-03-31D05:59:59.000000000
166928,240000,2013-03-31D06:59:59.000000000
166928,300000,2013-03-31D07:59:59.000000000
166928,310000,2013-03-31D08:59:59.000000000
166928,530000,2013-03-31D09:59:59.000000000
